timestamp;resource;state
01-06-2023 20:07:26.379;cell1;busy
01-06-2023 20:11:29.269;cell2;idle
01-06-2023 20:14:20.373;cell1;idle
01-06-2023 20:14:20.373;cell1;failure
01-06-2023 20:31:03.595;cell2;failure
01-06-2023 21:13:13.053;cell1;repaired
01-06-2023 21:13:13.053;cell1;busy
01-06-2023 21:19:37.120;cell1;idle
01-06-2023 21:19:37.120;cell1;busy
01-06-2023 21:26:54.124;cell1;idle
01-06-2023 21:26:54.124;cell1;busy
01-06-2023 21:27:47.308;agv2;repaired
01-06-2023 21:27:47.308;agv2;busy
01-06-2023 21:33:08.958;cell1;idle
01-06-2023 21:33:31.946;agv2;idle
01-06-2023 21:33:31.946;agv2;busy
01-06-2023 21:38:58.178;agv2;idle
01-06-2023 21:38:58.178;agv2;busy
01-06-2023 21:45:53.026;agv2;idle
01-06-2023 21:45:53.026;agv2;busy
01-06-2023 21:52:10.995;agv2;idle
01-06-2023 21:52:10.995;agv2;busy
01-06-2023 21:58:25.584;agv2;idle
01-06-2023 21:58:25.584;agv2;busy
01-06-2023 22:03:12.797;agv1;repaired
01-06-2023 22:03:12.797;agv1;busy
01-06-2023 22:07:05.999;agv1;idle
01-06-2023 22:07:05.999;cell1;busy
01-06-2023 22:07:05.999;agv1;busy
01-06-2023 22:10:11.413;agv1;idle
01-06-2023 22:10:11.413;agv1;busy
01-06-2023 22:13:06.560;cell2;repaired
01-06-2023 22:13:06.560;cell2;busy
01-06-2023 22:14:24.921;cell1;idle
01-06-2023 22:14:24.921;cell1;busy
01-06-2023 22:16:06.853;agv1;idle
01-06-2023 22:16:06.853;agv1;busy
01-06-2023 22:18:08.020;agv2;idle
01-06-2023 22:18:08.020;agv2;busy
01-06-2023 22:20:22.140;cell2;idle
01-06-2023 22:20:22.140;cell2;busy
01-06-2023 22:21:27.534;agv1;idle
01-06-2023 22:21:27.534;agv1;busy
01-06-2023 22:21:44.905;cell1;idle
01-06-2023 22:21:44.905;cell1;busy
01-06-2023 22:25:51.296;agv1;idle
01-06-2023 22:25:51.296;agv1;busy
01-06-2023 22:26:01.261;cell2;idle
01-06-2023 22:26:01.261;cell2;busy
01-06-2023 22:27:24.226;agv2;idle
01-06-2023 22:27:24.226;agv2;busy
01-06-2023 22:29:15.297;agv1;idle
01-06-2023 22:29:15.297;agv1;busy
01-06-2023 22:30:11.726;cell1;idle
01-06-2023 22:30:11.726;cell1;busy
01-06-2023 22:31:44.824;agv1;idle
01-06-2023 22:31:44.824;agv1;busy
